Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
23/08/2025;15:00:00;23/08/2025;15:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;15:00:00;23/08/2025;15:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;15:00:00;23/08/2025;15:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;15:00:00;23/08/2025;15:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;15:15:00;23/08/2025;15:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;15:15:00;23/08/2025;15:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;15:15:00;23/08/2025;15:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;15:15:00;23/08/2025;15:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;15:30:00;23/08/2025;15:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;15:30:00;23/08/2025;15:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;15:30:00;23/08/2025;15:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;15:30:00;23/08/2025;15:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;15:45:00;23/08/2025;16:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;15:45:00;23/08/2025;16:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;15:45:00;23/08/2025;16:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;15:45:00;23/08/2025;16:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;16:00:00;23/08/2025;16:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;16:00:00;23/08/2025;16:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;16:00:00;23/08/2025;16:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;16:00:00;23/08/2025;16:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;16:15:00;23/08/2025;16:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;16:15:00;23/08/2025;16:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;16:15:00;23/08/2025;16:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;16:15:00;23/08/2025;16:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;16:30:00;23/08/2025;16:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;16:30:00;23/08/2025;16:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;16:30:00;23/08/2025;16:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;16:30:00;23/08/2025;16:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;16:45:00;23/08/2025;17:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;16:45:00;23/08/2025;17:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;16:45:00;23/08/2025;17:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;16:45:00;23/08/2025;17:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;17:00:00;23/08/2025;17:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;17:00:00;23/08/2025;17:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;17:00:00;23/08/2025;17:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;17:00:00;23/08/2025;17:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;17:15:00;23/08/2025;17:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;17:15:00;23/08/2025;17:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;17:15:00;23/08/2025;17:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;17:15:00;23/08/2025;17:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;17:30:00;23/08/2025;17:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;17:30:00;23/08/2025;17:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;17:30:00;23/08/2025;17:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;17:30:00;23/08/2025;17:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;17:45:00;23/08/2025;18:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;17:45:00;23/08/2025;18:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;17:45:00;23/08/2025;18:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;17:45:00;23/08/2025;18:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;18:00:00;23/08/2025;18:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;18:00:00;23/08/2025;18:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;18:00:00;23/08/2025;18:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;18:00:00;23/08/2025;18:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;18:15:00;23/08/2025;18:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;18:15:00;23/08/2025;18:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;18:15:00;23/08/2025;18:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;18:15:00;23/08/2025;18:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;18:30:00;23/08/2025;18:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;18:30:00;23/08/2025;18:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;18:30:00;23/08/2025;18:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;18:30:00;23/08/2025;18:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;18:45:00;23/08/2025;19:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;18:45:00;23/08/2025;19:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;18:45:00;23/08/2025;19:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;18:45:00;23/08/2025;19:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;19:00:00;23/08/2025;19:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;19:00:00;23/08/2025;19:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;19:00:00;23/08/2025;19:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;19:00:00;23/08/2025;19:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;19:15:00;23/08/2025;19:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;19:15:00;23/08/2025;19:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;19:15:00;23/08/2025;19:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;19:15:00;23/08/2025;19:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;19:30:00;23/08/2025;19:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;19:30:00;23/08/2025;19:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;19:30:00;23/08/2025;19:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;19:30:00;23/08/2025;19:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;19:45:00;23/08/2025;20:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;19:45:00;23/08/2025;20:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;19:45:00;23/08/2025;20:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
23/08/2025;19:45:00;23/08/2025;20:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;20:00:00;23/08/2025;20:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
23/08/2025;20:00:00;23/08/2025;20:15:00;541448800000018463;;AMR-meter;Afname Reactief;0,625;kVArh;Gevalideerd;
23/08/2025;20:00:00;23/08/2025;20:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
23/08/2025;20:00:00;23/08/2025;20:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;20:15:00;23/08/2025;20:30:00;541448800000018463;;AMR-meter;Afname Actief;6,25;kWh;Gevalideerd;
23/08/2025;20:15:00;23/08/2025;20:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;20:15:00;23/08/2025;20:30:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
23/08/2025;20:15:00;23/08/2025;20:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;20:30:00;23/08/2025;20:45:00;541448800000018463;;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
23/08/2025;20:30:00;23/08/2025;20:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;20:30:00;23/08/2025;20:45:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
23/08/2025;20:30:00;23/08/2025;20:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;20:45:00;23/08/2025;21:00:00;541448800000018463;;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
23/08/2025;20:45:00;23/08/2025;21:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;20:45:00;23/08/2025;21:00:00;541448800000018463;;AMR-meter;Afname Capacitief;1,25;kVArh;Gevalideerd;
23/08/2025;20:45:00;23/08/2025;21:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;21:00:00;23/08/2025;21:15:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
23/08/2025;21:00:00;23/08/2025;21:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;21:00:00;23/08/2025;21:15:00;541448800000018463;;AMR-meter;Afname Capacitief;1,25;kVArh;Gevalideerd;
23/08/2025;21:00:00;23/08/2025;21:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;21:15:00;23/08/2025;21:30:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
23/08/2025;21:15:00;23/08/2025;21:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;21:15:00;23/08/2025;21:30:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
23/08/2025;21:15:00;23/08/2025;21:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;21:30:00;23/08/2025;21:45:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
23/08/2025;21:30:00;23/08/2025;21:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;21:30:00;23/08/2025;21:45:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
23/08/2025;21:30:00;23/08/2025;21:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;21:45:00;23/08/2025;22:00:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
23/08/2025;21:45:00;23/08/2025;22:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;21:45:00;23/08/2025;22:00:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
23/08/2025;21:45:00;23/08/2025;22:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;22:00:00;23/08/2025;22:15:00;541448800000018463;;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
23/08/2025;22:00:00;23/08/2025;22:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;22:00:00;23/08/2025;22:15:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
23/08/2025;22:00:00;23/08/2025;22:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;22:15:00;23/08/2025;22:30:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
23/08/2025;22:15:00;23/08/2025;22:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;22:15:00;23/08/2025;22:30:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
23/08/2025;22:15:00;23/08/2025;22:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;22:30:00;23/08/2025;22:45:00;541448800000018463;;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
23/08/2025;22:30:00;23/08/2025;22:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;22:30:00;23/08/2025;22:45:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
23/08/2025;22:30:00;23/08/2025;22:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;22:45:00;23/08/2025;23:00:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
23/08/2025;22:45:00;23/08/2025;23:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;22:45:00;23/08/2025;23:00:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
23/08/2025;22:45:00;23/08/2025;23:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;23:00:00;23/08/2025;23:15:00;541448800000018463;;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
23/08/2025;23:00:00;23/08/2025;23:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;23:00:00;23/08/2025;23:15:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
23/08/2025;23:00:00;23/08/2025;23:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;23:15:00;23/08/2025;23:30:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
23/08/2025;23:15:00;23/08/2025;23:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;23:15:00;23/08/2025;23:30:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
23/08/2025;23:15:00;23/08/2025;23:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;23:30:00;23/08/2025;23:45:00;541448800000018463;;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
23/08/2025;23:30:00;23/08/2025;23:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;23:30:00;23/08/2025;23:45:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
23/08/2025;23:30:00;23/08/2025;23:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
23/08/2025;23:45:00;24/08/2025;00:00:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
23/08/2025;23:45:00;24/08/2025;00:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
23/08/2025;23:45:00;24/08/2025;00:00:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
23/08/2025;23:45:00;24/08/2025;00:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;00:00:00;24/08/2025;00:15:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;00:00:00;24/08/2025;00:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;00:00:00;24/08/2025;00:15:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;00:00:00;24/08/2025;00:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;00:15:00;24/08/2025;00:30:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;00:15:00;24/08/2025;00:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;00:15:00;24/08/2025;00:30:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;00:15:00;24/08/2025;00:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;00:30:00;24/08/2025;00:45:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;00:30:00;24/08/2025;00:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;00:30:00;24/08/2025;00:45:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
24/08/2025;00:30:00;24/08/2025;00:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;00:45:00;24/08/2025;01:00:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;00:45:00;24/08/2025;01:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;00:45:00;24/08/2025;01:00:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;00:45:00;24/08/2025;01:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;01:00:00;24/08/2025;01:15:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;01:00:00;24/08/2025;01:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;01:00:00;24/08/2025;01:15:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;01:00:00;24/08/2025;01:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;01:15:00;24/08/2025;01:30:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;01:15:00;24/08/2025;01:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;01:15:00;24/08/2025;01:30:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;01:15:00;24/08/2025;01:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;01:30:00;24/08/2025;01:45:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;01:30:00;24/08/2025;01:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;01:30:00;24/08/2025;01:45:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;01:30:00;24/08/2025;01:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;01:45:00;24/08/2025;02:00:00;541448800000018463;;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
24/08/2025;01:45:00;24/08/2025;02:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;01:45:00;24/08/2025;02:00:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;01:45:00;24/08/2025;02:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;02:00:00;24/08/2025;02:15:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;02:00:00;24/08/2025;02:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;02:00:00;24/08/2025;02:15:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
24/08/2025;02:00:00;24/08/2025;02:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;02:15:00;24/08/2025;02:30:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;02:15:00;24/08/2025;02:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;02:15:00;24/08/2025;02:30:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;02:15:00;24/08/2025;02:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;02:30:00;24/08/2025;02:45:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;02:30:00;24/08/2025;02:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;02:30:00;24/08/2025;02:45:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;02:30:00;24/08/2025;02:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;02:45:00;24/08/2025;03:00:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;02:45:00;24/08/2025;03:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;02:45:00;24/08/2025;03:00:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
24/08/2025;02:45:00;24/08/2025;03:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;03:00:00;24/08/2025;03:15:00;541448800000018463;;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
24/08/2025;03:00:00;24/08/2025;03:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;03:00:00;24/08/2025;03:15:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;03:00:00;24/08/2025;03:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;03:15:00;24/08/2025;03:30:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;03:15:00;24/08/2025;03:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;03:15:00;24/08/2025;03:30:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;03:15:00;24/08/2025;03:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;03:30:00;24/08/2025;03:45:00;541448800000018463;;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
24/08/2025;03:30:00;24/08/2025;03:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;03:30:00;24/08/2025;03:45:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
24/08/2025;03:30:00;24/08/2025;03:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;03:45:00;24/08/2025;04:00:00;541448800000018463;;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
24/08/2025;03:45:00;24/08/2025;04:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;03:45:00;24/08/2025;04:00:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;03:45:00;24/08/2025;04:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;04:00:00;24/08/2025;04:15:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
24/08/2025;04:00:00;24/08/2025;04:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/08/2025;04:00:00;24/08/2025;04:15:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/08/2025;04:00:00;24/08/2025;04:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/08/2025;04:15:00;24/08/2025;04:30:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
